"step","name","platform","age_range","download_dt","users_count","count_rides"
"0","download","ios","35-44","2021-09-05","13","0"
"0","download","ios","35-44","2021-09-06","9","0"
"0","download","ios","35-44","2021-09-07","10","0"
"0","download","ios","35-44","2021-09-08","10","0"
"0","download","ios","35-44","2021-09-09","9","0"
"0","download","ios","35-44","2021-09-10","6","0"
"0","download","ios","35-44","2021-09-11","10","0"
"0","download","ios","35-44","2021-09-12","9","0"
"0","download","ios","35-44","2021-09-13","7","0"
"0","download","ios","35-44","2021-09-14","7","0"
"0","download","ios","35-44","2021-09-15","12","0"
"0","download","ios","35-44","2021-09-16","12","0"
"0","download","ios","35-44","2021-09-17","2","0"
"0","download","ios","35-44","2021-09-18","6","0"
"0","download","ios","35-44","2021-09-19","7","0"
"0","download","ios","35-44","2021-09-20","9","0"
"0","download","ios","35-44","2021-09-21","11","0"
"0","download","ios","35-44","2021-09-22","8","0"
"0","download","ios","35-44","2021-09-23","9","0"
"0","download","ios","35-44","2021-09-24","11","0"
"0","download","ios","35-44","2021-09-25","9","0"
"0","download","ios","35-44","2021-09-26","11","0"
"0","download","ios","35-44","2021-09-27","9","0"
"0","download","ios","35-44","2021-09-28","11","0"
"0","download","ios","35-44","2021-09-29","13","0"
"0","download","ios","35-44","2021-09-30","4","0"
"0","download","ios","35-44","2021-10-01","7","0"
"0","download","ios","35-44","2021-10-02","5","0"
"0","download","ios","35-44","2021-10-03","6","0"
"0","download","ios","35-44","2021-10-04","8","0"
"0","download","ios","35-44","2021-10-05","8","0"
"0","download","ios","35-44","2021-10-06","7","0"
"0","download","ios","35-44","2021-10-07","6","0"
"0","download","ios","35-44","2021-10-08","6","0"
"0","download","ios","35-44","2021-10-09","9","0"
"0","download","ios","35-44","2021-10-10","12","0"
"0","download","ios","35-44","2021-10-11","10","0"
"0","download","ios","35-44","2021-10-12","9","0"
"0","download","ios","35-44","2021-10-13","9","0"
"0","download","ios","35-44","2021-10-14","9","0"
"0","download","ios","35-44","2021-10-15","6","0"
"0","download","ios","35-44","2021-10-16","9","0"
"0","download","ios","35-44","2021-10-17","6","0"
"0","download","ios","35-44","2021-10-18","7","0"
"0","download","ios","35-44","2021-10-19","8","0"
"0","download","ios","35-44","2021-10-20","4","0"
"0","download","ios","35-44","2021-10-21","4","0"
"0","download","ios","35-44","2021-10-22","4","0"
"0","download","ios","35-44","2021-10-23","6","0"
"0","download","ios","35-44","2021-10-24","7","0"
"0","download","ios","35-44","2021-10-25","11","0"
"0","download","ios","35-44","2021-10-26","4","0"
"0","download","ios","35-44","2021-10-27","8","0"
"0","download","ios","35-44","2021-10-28","13","0"
"0","download","ios","35-44","2021-10-29","11","0"
"0","download","ios","35-44","2021-10-30","8","0"
"0","download","ios","35-44","2021-10-31","11","0"
"0","download","ios","35-44","2021-11-01","14","0"
"0","download","ios","35-44","2021-11-02","5","0"
"0","download","ios","35-44","2021-11-03","7","0"
"0","download","ios","35-44","2021-11-04","10","0"
"0","download","ios","35-44","2021-11-05","6","0"
"0","download","ios","35-44","2021-11-06","5","0"
"0","download","ios","35-44","2021-11-07","12","0"
"0","download","ios","35-44","2021-11-08","6","0"
"0","download","ios","35-44","2021-11-09","10","0"
"0","download","ios","35-44","2021-11-10","9","0"
"0","download","ios","35-44","2021-11-11","6","0"
"0","download","ios","35-44","2021-11-12","5","0"
"0","download","ios","35-44","2021-11-13","8","0"
"0","download","ios","35-44","2021-11-14","8","0"
"0","download","ios","35-44","2021-11-15","12","0"
"0","download","ios","35-44","2021-11-16","13","0"
"0","download","ios","35-44","2021-11-17","10","0"
"0","download","ios","35-44","2021-11-18","5","0"
"0","download","ios","35-44","2021-11-19","4","0"
"0","download","ios","35-44","2021-11-20","10","0"
"0","download","ios","35-44","2021-11-21","6","0"
"0","download","ios","35-44","2021-11-22","10","0"
"0","download","ios","35-44","2021-11-23","8","0"
"0","download","ios","35-44","2021-11-24","8","0"
"0","download","ios","35-44","2021-11-25","16","0"
"0","download","ios","35-44","2021-11-26","12","0"
"0","download","ios","35-44","2021-11-27","10","0"
"0","download","ios","35-44","2021-11-28","13","0"
"0","download","ios","35-44","2021-11-29","7","0"
"0","download","ios","35-44","2021-11-30","9","0"
"0","download","ios","35-44","2021-12-01","6","0"
"0","download","ios","35-44","2021-12-02","13","0"
"0","download","ios","35-44","2021-12-03","11","0"
"0","download","ios","35-44","2021-12-04","9","0"
"0","download","ios","35-44","2021-12-05","6","0"
"0","download","ios","35-44","2021-12-06","9","0"
"0","download","ios","35-44","2021-12-07","9","0"
"0","download","ios","35-44","2021-12-08","5","0"
"0","download","ios","35-44","2021-12-09","4","0"
"0","download","ios","35-44","2021-12-10","5","0"
"0","download","ios","35-44","2021-12-11","13","0"
"0","download","ios","35-44","2021-12-12","9","0"
"0","download","ios","35-44","2021-12-13","7","0"
"0","download","ios","35-44","2021-12-14","12","0"
"0","download","ios","35-44","2021-12-15","8","0"
"0","download","ios","35-44","2021-12-16","6","0"
"0","download","ios","35-44","2021-12-17","11","0"
"0","download","ios","35-44","2021-12-18","5","0"
"0","download","ios","35-44","2021-12-19","8","0"
"0","download","ios","35-44","2021-12-20","5","0"
"0","download","ios","35-44","2021-12-21","13","0"
"0","download","ios","35-44","2021-12-22","11","0"
"0","download","ios","35-44","2021-12-23","7","0"
"0","download","ios","35-44","2021-12-24","9","0"
"0","download","ios","35-44","2021-12-25","10","0"
"0","download","ios","35-44","2021-12-26","8","0"
"0","download","ios","35-44","2021-12-27","10","0"
"0","download","ios","35-44","2021-12-28","8","0"
"0","download","ios","35-44","2021-12-29","12","0"
"0","download","ios","35-44","2021-12-30","9","0"
"0","download","ios","35-44","2021-12-31","6","0"
"0","download","ios","45-54","2021-01-01","2","0"
"0","download","ios","45-54","2021-01-02","5","0"
"0","download","ios","45-54","2021-01-03","2","0"
"0","download","ios","45-54","2021-01-04","4","0"
"0","download","ios","45-54","2021-01-05","5","0"
"0","download","ios","45-54","2021-01-06","4","0"
"0","download","ios","45-54","2021-01-07","1","0"
"0","download","ios","45-54","2021-01-08","2","0"
"0","download","ios","45-54","2021-01-09","1","0"
"0","download","ios","45-54","2021-01-10","4","0"
"0","download","ios","45-54","2021-01-11","1","0"
"0","download","ios","45-54","2021-01-12","1","0"
"0","download","ios","45-54","2021-01-13","1","0"
"0","download","ios","45-54","2021-01-14","3","0"
"0","download","ios","45-54","2021-01-15","2","0"
"0","download","ios","45-54","2021-01-16","3","0"
"0","download","ios","45-54","2021-01-17","5","0"
"0","download","ios","45-54","2021-01-18","2","0"
"0","download","ios","45-54","2021-01-19","4","0"
"0","download","ios","45-54","2021-01-20","5","0"
"0","download","ios","45-54","2021-01-21","3","0"
"0","download","ios","45-54","2021-01-22","2","0"
"0","download","ios","45-54","2021-01-23","3","0"
"0","download","ios","45-54","2021-01-24","3","0"
"0","download","ios","45-54","2021-01-25","2","0"
"0","download","ios","45-54","2021-01-26","3","0"
"0","download","ios","45-54","2021-01-27","4","0"
"0","download","ios","45-54","2021-01-28","2","0"
"0","download","ios","45-54","2021-01-29","5","0"
"0","download","ios","45-54","2021-01-30","1","0"
"0","download","ios","45-54","2021-01-31","4","0"
"0","download","ios","45-54","2021-02-01","3","0"
"0","download","ios","45-54","2021-02-02","2","0"
"0","download","ios","45-54","2021-02-03","6","0"
"0","download","ios","45-54","2021-02-04","3","0"
"0","download","ios","45-54","2021-02-05","4","0"
"0","download","ios","45-54","2021-02-06","2","0"
"0","download","ios","45-54","2021-02-07","5","0"
"0","download","ios","45-54","2021-02-08","1","0"
"0","download","ios","45-54","2021-02-09","4","0"
"0","download","ios","45-54","2021-02-10","3","0"
"0","download","ios","45-54","2021-02-11","6","0"
"0","download","ios","45-54","2021-02-12","2","0"
"0","download","ios","45-54","2021-02-13","3","0"
"0","download","ios","45-54","2021-02-14","5","0"
"0","download","ios","45-54","2021-02-15","3","0"
"0","download","ios","45-54","2021-02-16","4","0"
"0","download","ios","45-54","2021-02-17","6","0"
"0","download","ios","45-54","2021-02-18","3","0"
"0","download","ios","45-54","2021-02-19","4","0"
"0","download","ios","45-54","2021-02-20","3","0"
"0","download","ios","45-54","2021-02-21","2","0"
"0","download","ios","45-54","2021-02-22","2","0"
"0","download","ios","45-54","2021-02-23","3","0"
"0","download","ios","45-54","2021-02-24","4","0"
"0","download","ios","45-54","2021-02-25","4","0"
"0","download","ios","45-54","2021-02-26","5","0"
"0","download","ios","45-54","2021-02-27","1","0"
"0","download","ios","45-54","2021-02-28","3","0"
"0","download","ios","45-54","2021-03-01","1","0"
"0","download","ios","45-54","2021-03-02","1","0"
"0","download","ios","45-54","2021-03-03","1","0"
"0","download","ios","45-54","2021-03-04","2","0"
"0","download","ios","45-54","2021-03-05","3","0"
"0","download","ios","45-54","2021-03-06","2","0"
"0","download","ios","45-54","2021-03-07","4","0"
"0","download","ios","45-54","2021-03-08","1","0"
"0","download","ios","45-54","2021-03-09","3","0"
"0","download","ios","45-54","2021-03-10","4","0"
"0","download","ios","45-54","2021-03-11","3","0"
"0","download","ios","45-54","2021-03-12","2","0"
"0","download","ios","45-54","2021-03-13","2","0"
"0","download","ios","45-54","2021-03-14","2","0"
"0","download","ios","45-54","2021-03-15","3","0"
"0","download","ios","45-54","2021-03-16","4","0"
"0","download","ios","45-54","2021-03-17","6","0"
"0","download","ios","45-54","2021-03-18","4","0"
"0","download","ios","45-54","2021-03-19","6","0"
"0","download","ios","45-54","2021-03-20","4","0"
"0","download","ios","45-54","2021-03-21","3","0"
"0","download","ios","45-54","2021-03-22","5","0"
"0","download","ios","45-54","2021-03-23","7","0"
"0","download","ios","45-54","2021-03-24","4","0"
"0","download","ios","45-54","2021-03-25","5","0"
"0","download","ios","45-54","2021-03-26","1","0"
"0","download","ios","45-54","2021-03-27","2","0"
"0","download","ios","45-54","2021-03-28","7","0"
"0","download","ios","45-54","2021-03-29","5","0"
"0","download","ios","45-54","2021-03-30","5","0"
"0","download","ios","45-54","2021-03-31","1","0"
"0","download","ios","45-54","2021-04-01","5","0"
"0","download","ios","45-54","2021-04-02","5","0"
"0","download","ios","45-54","2021-04-03","3","0"
"0","download","ios","45-54","2021-04-04","2","0"
"0","download","ios","45-54","2021-04-05","3","0"
"0","download","ios","45-54","2021-04-06","1","0"
"0","download","ios","45-54","2021-04-07","5","0"
"0","download","ios","45-54","2021-04-08","3","0"
"0","download","ios","45-54","2021-04-09","3","0"
"0","download","ios","45-54","2021-04-10","3","0"
"0","download","ios","45-54","2021-04-12","4","0"
"0","download","ios","45-54","2021-04-13","2","0"
"0","download","ios","45-54","2021-04-14","2","0"
"0","download","ios","45-54","2021-04-15","2","0"
"0","download","ios","45-54","2021-04-16","1","0"
"0","download","ios","45-54","2021-04-18","5","0"
"0","download","ios","45-54","2021-04-19","1","0"
"0","download","ios","45-54","2021-04-20","2","0"
"0","download","ios","45-54","2021-04-22","4","0"
"0","download","ios","45-54","2021-04-23","2","0"
"0","download","ios","45-54","2021-04-24","1","0"
"0","download","ios","45-54","2021-04-25","5","0"
"0","download","ios","45-54","2021-04-26","3","0"
"0","download","ios","45-54","2021-04-27","2","0"
"0","download","ios","45-54","2021-04-28","7","0"
"0","download","ios","45-54","2021-04-29","5","0"
"0","download","ios","45-54","2021-04-30","2","0"
"0","download","ios","45-54","2021-05-01","2","0"
"0","download","ios","45-54","2021-05-02","2","0"
"0","download","ios","45-54","2021-05-03","4","0"
"0","download","ios","45-54","2021-05-04","1","0"
"0","download","ios","45-54","2021-05-05","2","0"
"0","download","ios","45-54","2021-05-06","1","0"
"0","download","ios","45-54","2021-05-07","2","0"
"0","download","ios","45-54","2021-05-08","2","0"
"0","download","ios","45-54","2021-05-09","5","0"
"0","download","ios","45-54","2021-05-10","4","0"
"0","download","ios","45-54","2021-05-11","4","0"
"0","download","ios","45-54","2021-05-12","4","0"
"0","download","ios","45-54","2021-05-13","3","0"
"0","download","ios","45-54","2021-05-14","6","0"
"0","download","ios","45-54","2021-05-15","1","0"
"0","download","ios","45-54","2021-05-16","3","0"
"0","download","ios","45-54","2021-05-17","4","0"
"0","download","ios","45-54","2021-05-18","2","0"
"0","download","ios","45-54","2021-05-19","8","0"
"0","download","ios","45-54","2021-05-20","4","0"
"0","download","ios","45-54","2021-05-21","6","0"
"0","download","ios","45-54","2021-05-23","4","0"
"0","download","ios","45-54","2021-05-24","2","0"
"0","download","ios","45-54","2021-05-26","3","0"
"0","download","ios","45-54","2021-05-27","3","0"
"0","download","ios","45-54","2021-05-28","4","0"
"0","download","ios","45-54","2021-05-30","2","0"
"0","download","ios","45-54","2021-05-31","5","0"
"0","download","ios","45-54","2021-06-01","6","0"
"0","download","ios","45-54","2021-06-02","2","0"
"0","download","ios","45-54","2021-06-03","1","0"
"0","download","ios","45-54","2021-06-04","4","0"
"0","download","ios","45-54","2021-06-07","5","0"
"0","download","ios","45-54","2021-06-08","7","0"
"0","download","ios","45-54","2021-06-09","2","0"
"0","download","ios","45-54","2021-06-10","3","0"
"0","download","ios","45-54","2021-06-11","5","0"
"0","download","ios","45-54","2021-06-12","2","0"
"0","download","ios","45-54","2021-06-13","1","0"
"0","download","ios","45-54","2021-06-14","2","0"
"0","download","ios","45-54","2021-06-15","1","0"
"0","download","ios","45-54","2021-06-16","3","0"
"0","download","ios","45-54","2021-06-17","2","0"
"0","download","ios","45-54","2021-06-18","4","0"
"0","download","ios","45-54","2021-06-19","2","0"
"0","download","ios","45-54","2021-06-20","2","0"
"0","download","ios","45-54","2021-06-21","4","0"
"0","download","ios","45-54","2021-06-22","4","0"
"0","download","ios","45-54","2021-06-23","1","0"
"0","download","ios","45-54","2021-06-24","3","0"
"0","download","ios","45-54","2021-06-25","3","0"
"0","download","ios","45-54","2021-06-26","5","0"
"0","download","ios","45-54","2021-06-27","1","0"
"0","download","ios","45-54","2021-06-28","3","0"
"0","download","ios","45-54","2021-06-29","1","0"
"0","download","ios","45-54","2021-06-30","1","0"
"0","download","ios","45-54","2021-07-01","3","0"
"0","download","ios","45-54","2021-07-02","2","0"
"0","download","ios","45-54","2021-07-03","3","0"
"0","download","ios","45-54","2021-07-04","3","0"
"0","download","ios","45-54","2021-07-05","1","0"
"0","download","ios","45-54","2021-07-06","3","0"
"0","download","ios","45-54","2021-07-07","8","0"
"0","download","ios","45-54","2021-07-08","2","0"
"0","download","ios","45-54","2021-07-09","4","0"
"0","download","ios","45-54","2021-07-10","2","0"
"0","download","ios","45-54","2021-07-11","3","0"
"0","download","ios","45-54","2021-07-12","4","0"
"0","download","ios","45-54","2021-07-13","4","0"
"0","download","ios","45-54","2021-07-14","2","0"
"0","download","ios","45-54","2021-07-15","1","0"
"0","download","ios","45-54","2021-07-16","4","0"
"0","download","ios","45-54","2021-07-17","1","0"
"0","download","ios","45-54","2021-07-18","4","0"
"0","download","ios","45-54","2021-07-19","1","0"
"0","download","ios","45-54","2021-07-20","6","0"
"0","download","ios","45-54","2021-07-21","3","0"
"0","download","ios","45-54","2021-07-22","2","0"
"0","download","ios","45-54","2021-07-23","2","0"
"0","download","ios","45-54","2021-07-24","2","0"
